case_name,pdf_url
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/AgreementContainingConsent%20Order-GlobalTelLinkCorp.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/AnalysisofProposedConsentOrdertoAidPublicComment-GlobalTelLinkCorp.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/AttachmentA-GlobalTelLink.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/AttachmentA-GlobalTelLinkCorp.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/AttachmentB-GlobalTelLink.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/AttachmentB-GlobalTelLinkCorp.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/AttachmentC-GlobalTelLink.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/AttachmentC-GlobalTelLinkCorp.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/Complaint-GlobalTelLink.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/Complaint-GlobalTelLinkCorp.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/D%26OGlobalTelLink.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/DecisionandOrder-GlobalTelLinkCorp.pdf
Global Tel Link Corporation,https://www.ftc.gov/system/files/ftc_gov/pdf/Letter-GlobalTellink.pdf
"CafePress, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/192%203209%20-%20CafePress%20combined%20package%20without%20signatures.pdf
"CafePress, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/1923209CafePressCommenterLetters.pdf
"CafePress, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/1923209CafePressComplaint.pdf
"CafePress, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/CafePress%20Analysis%20of%20Proposed%20Consent%20Orders.pdf
"CafePress, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/CafePress-Complaint_0.pdf
"CafePress, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/PlanetArt%20Agreement%20to%20Containing%20Consent%20Order_0.pdf
"CafePress, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/Residual%20Pumpkin%20Agreement%20Containing%20Consent%20Order.pdf
"Epic Games, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/1923203EpicGamesAAPC.pdf
"Epic Games, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/1923203EpicGamesACCO.pdf
"Epic Games, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/1923203EpicGamesComplaint.pdf
"Epic Games, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/1923203epicgamescommenterletters.pdf
"Epic Games, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/1923203epicgamesfinalconsent.pdf
"TransUnion Rental Screening Solutions, Inc. and Trans Union, LLC., FTC and CFPB v.",https://www.ftc.gov/system/files/ftc_gov/pdf/TransUnion-Complaint-Filed.pdf
"TransUnion Rental Screening Solutions, Inc. and Trans Union, LLC., FTC and CFPB v.",https://www.ftc.gov/system/files/ftc_gov/pdf/TransUnion-Proposed-Order-Filed.pdf
"TransUnion Rental Screening Solutions, Inc. and Trans Union, LLC., FTC and CFPB v.",https://www.ftc.gov/system/files/ftc_gov/pdf/turss_tu_final_order.pdf
"TruthFinder, LLC, FTC v.",https://www.ftc.gov/system/files/ftc_gov/pdf/truthfinder_attachment_a.pdf
"TruthFinder, LLC, FTC v.",https://www.ftc.gov/system/files/ftc_gov/pdf/truthfinder_attachment_b.pdf
"TruthFinder, LLC, FTC v.",https://www.ftc.gov/system/files/ftc_gov/pdf/truthfinder_complaint.pdf
"TruthFinder, LLC, FTC v.",https://www.ftc.gov/system/files/ftc_gov/pdf/truthfinder_proposed_order.pdf
"TruthFinder, LLC, FTC v.",https://www.ftc.gov/system/files/ftc_gov/pdf/truthfinder_stipulated_order.pdf
"TruthFinder, LLC, FTC v.",https://www.ftc.gov/system/files/ftc_gov/pdf/truthfinder_stipulated_order_signed_by_judge.pdf
"Edmodo, LLC, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2023129edmodojointmotionorder.pdf
"Edmodo, LLC, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/Edmodo-Dkt15%28Order%20Signed%20by%20the%20Court%29.pdf
"Edmodo, LLC, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/edmodocomplaintfiled.pdf
"Amazon.com (Alexa), U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/1923128amazonalexaorderfiled.pdf
"Amazon.com (Alexa), U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/Amazon-Complaint-%28Dkt.1%29.pdf
"Amazon.com (Alexa), U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/AmazonAlexaOrder-filed.pdf
"Easy Healthcare Corporation, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2023.06.22_easy_healthcare_signed_order_2023.pdf
"Easy Healthcare Corporation, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2023186easyhealthcarecomplaint.pdf
"Easy Healthcare Corporation, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2023186easyhealthcaremotionentryjudgment.pdf
"Easy Healthcare Corporation, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2023186easyhealthcarereasonforsettlement.pdf
"Easy Healthcare Corporation, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2023186easyhealthcarestipulatedorder.pdf
"Microsoft Corporation, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/microsoftcomplaintcivilpenalties.pdf
"Microsoft Corporation, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/microsoftconsentmotionentryjudgment.pdf
"Microsoft Corporation, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/microsoftproposedstiporder.pdf
"Microsoft Corporation, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/microsoftreasonsforsettlement.pdf
"Microsoft Corporation, U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/ordered_entered_6.09.2023.pdf
"Fashion Nova, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/192_3138_fashion_nova_agreement_and_order_unsigned.pdf
"Fashion Nova, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/192_3138_fashion_nova_analysis.pdf
"Fashion Nova, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/192_3138_fashion_nova_complaint.pdf
"Fashion Nova, LLC, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/1923138C4759FashionNovaAnonymousLetter.pdf
"Fashion Nova, LLC, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/1923138C4759FashionNovaComplaint.pdf
"Fashion Nova, LLC, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/1923138C4759FashionNovaOrder_0.pdf
"GoodRx Holdings, Inc.",https://www.ftc.gov/system/files/ftc_gov/pdf/goodrx_complaint_for_permanent_injunction_civil_penalties_and_other_relief.pdf
"GoodRx Holdings, Inc.",https://www.ftc.gov/system/files/ftc_gov/pdf/goodrx_joint_motion_for_entry_of_proposed_stipulated_order.pdf
"GoodRx Holdings, Inc.",https://www.ftc.gov/system/files/ftc_gov/pdf/goodrx_stipulated_order_for_permanent_injunction_civil_penalty_judgment_and_other_relief.pdf
"GoodRx Holdings, Inc.",https://www.ftc.gov/system/files/ftc_gov/pdf/goodrxfinalstipulatedorder.pdf
"Epic Games, Inc., U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/1923203epicgamesfedctorder.pdf
"Epic Games, Inc., U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2223087EpicGamesComplaint.pdf
"Epic Games, Inc., U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2223087EpicGamesSettlement.pdf
Chegg,https://www.ftc.gov/system/files/ftc_gov/pdf/2023151-Chegg-Agreement-Containing-Consent-Order.pdf
Chegg,https://www.ftc.gov/system/files/ftc_gov/pdf/2023151-Chegg-Analysis-of-Proposed-Consent-Order-to-Aid-Public-Comment.pdf
Chegg,https://www.ftc.gov/system/files/ftc_gov/pdf/2023151-Chegg-Complaint.pdf
Chegg,https://www.ftc.gov/system/files/ftc_gov/pdf/2023151-Chegg-Decision-and-Order.pdf
Chegg,https://www.ftc.gov/system/files/ftc_gov/pdf/Chegg-Complaint.pdf
Chegg,https://www.ftc.gov/system/files/ftc_gov/pdf/Chegg-DecisionandOrder.pdf
"Drizly, LLC., In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/202-3185-Drizly-AAPC.pdf
"Drizly, LLC., In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/202-3185-Drizly-Agreement-Containing-Consent-Order.pdf
"Drizly, LLC., In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/202-3185-Drizly-Complaint.pdf
"Drizly, LLC., In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/202-3185-Drizly-Decision-and-Order.pdf
"Drizly, LLC., In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/Drizly-Order.pdf
"Twitter, Inc., U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2023062C4316TwitterModifiedOrder.pdf
"Twitter, Inc., U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2023062C4316TwitterOrderReopeningProceedings.pdf
"Twitter, Inc., U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2023062TwitterFiledComplaint.pdf
"Twitter, Inc., U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/2023062TwitterFiledMtnEntryOrder.pdf
"Twitter, Inc., U.S. v.",https://www.ftc.gov/system/files/ftc_gov/pdf/ecf_11_stipulated_order.pdf
"Everalbum, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923172_-_everalbum_complaint_final.pdf
"Everalbum, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923172_-_everalbum_decision_final.pdf
"Everalbum, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/everalbum_analysis.pdf
"Everalbum, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/everalbum_complaint.pdf
"Everalbum, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/everalbum_order.pdf
"Everalbum, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/valentine_response_final.pdf
"Everalbum, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/wpf_response_final_0.pdf
"Everalbum, Inc., In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/paravision_compliance_report_redacted.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/170118myscore_complaint_filed.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/170118myscore_ex_parte_tro_signed.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/170118myscore_tro_memo_filed.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/credit_bureau_center-_dkt._238_-_order_granting_summary_judgment.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/credit_bureau_center_dkt._239_-_final_judgment.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/credit_bureau_centerv-_ftc_v._credit_bureau_center_petition_for_certiorari.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/credit_bureau_cntr_ca7_ftc_answering_brief_3-12-19.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/credit_bureau_cntr_ca7_ftc_opposition_to_motion_for_stay_2019-0102.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/docket_no_183_order_denying_motion_to_modify_pi_re_fees_1-14-18.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/my_score_stip_perm_inj_mon_jdmt_re_pierce_lloyd_redacted.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/petitionforawritofcertiorari_no._19.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/x170014_myscore_injunction_cbc_brown.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/x170014_myscore_injunction_pierce_lloyd.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/x170014_myscore_opinion.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/documents/cases/x170014myscoreordercontemptmbrown_7-18-17.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/ftc_gov/pdf/cbc_second_seventh_circuit_opinion.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/ftc_gov/pdf/crc_memorandum_opinion_and_order.pdf
"Credit Bureau Center, LLC (formerly known as MyScore LLC)",https://www.ftc.gov/system/files/ftc_gov/pdf/ftc_v._credit_bureau_center_ftc_brief_4.4.22.pdf
Weight Watchers/WW,https://www.ftc.gov/system/files/ftc_gov/pdf/filed_complaint.pdf
Weight Watchers/WW,https://www.ftc.gov/system/files/ftc_gov/pdf/filed_motion_for_entry_of_order_with_exhibit_proposed_order.pdf
Weight Watchers/WW,https://www.ftc.gov/system/files/ftc_gov/pdf/wwkurbostipulatedorder.pdf
ITMedia Solutions LLC,https://www.ftc.gov/system/files/documents/cases/ftcvitmedia_doc840561_stipulated_order_for_permanent_injunction.pdf
ITMedia Solutions LLC,https://www.ftc.gov/system/files/documents/cases/it_media_2016-01-10_order_to_show_cause.pdf
ITMedia Solutions LLC,https://www.ftc.gov/system/files/documents/cases/it_media_2016-12-22_enforcement_petition.pdf
ITMedia Solutions LLC,https://www.ftc.gov/system/files/documents/cases/it_media_2017-02-02_order_compelling_compliance.pdf
ITMedia Solutions LLC,https://www.ftc.gov/system/files/documents/cases/it_media_2017-02-03_stipulation_for_entry_of_consent_order.pdf
ITMedia Solutions LLC,https://www.ftc.gov/system/files/documents/cases/itmedia_cacd_2_22cv73_1_complaint.pdf
"Ascension Data & Analytics, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923126ascension_complaint.pdf
"Ascension Data & Analytics, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923126ascensionaapc.pdf
"Ascension Data & Analytics, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923126ascensionacco.pdf
"Ascension Data & Analytics, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923126ascensioncomplaint.pdf
"Ascension Data & Analytics, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923126ascensionorder_exha.pdf
"Ascension Data & Analytics, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923126c4758ascensioncommenterbrumfeld.pdf
"Ascension Data & Analytics, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923126c4758ascensionorder.pdf
"Ascension Data & Analytics, LLC, In the Matter of",https://www.ftc.gov/system/files/documents/cases/order_exhibit_a_16.cfr_.part314.pdf
"MyLife.com, Inc.",https://www.ftc.gov/system/files/documents/cases/1823022mylifestipulatedorder.pdf
"MyLife.com, Inc.",https://www.ftc.gov/system/files/documents/cases/us_v._mylife.com_inc_and_jeffrey_tinsley_2_20-cv-06692_0.pdf
"OpenX Technologies, Inc.",https://www.ftc.gov/system/files/documents/cases/ecf_1-_complaint.pdf
"OpenX Technologies, Inc.",https://www.ftc.gov/system/files/documents/cases/ecf_2_-_civil_cover_sheet.pdf
"OpenX Technologies, Inc.",https://www.ftc.gov/system/files/documents/cases/ecf_3-1_-_stipulated_order.pdf
"OpenX Technologies, Inc.",https://www.ftc.gov/system/files/documents/cases/ecf_3_-_notice_of_settlement_and_proposed_order.pdf
"Kuuhuub, Inc., et al., U.S. v. (Recolor Oy)",https://www.ftc.gov/system/files/documents/cases/1823184recolorcomplaint.pdf
"Kuuhuub, Inc., et al., U.S. v. (Recolor Oy)",https://www.ftc.gov/system/files/documents/cases/1823184recolororder.pdf
"Kuuhuub, Inc., et al., U.S. v. (Recolor Oy)",https://www.ftc.gov/system/files/documents/cases/1823184recolorstipulatedorder.pdf
"Flo Health, Inc.",https://www.ftc.gov/system/files/documents/cases/192_3133_-_flo_health_inc._-_comment_response_letters.pdf
"Flo Health, Inc.",https://www.ftc.gov/system/files/documents/cases/192_3133_flo_health_complaint.pdf
"Flo Health, Inc.",https://www.ftc.gov/system/files/documents/cases/192_3133_flo_health_decision_and_order.pdf
"Flo Health, Inc.",https://www.ftc.gov/system/files/documents/cases/flo_health_analysis.pdf
"Flo Health, Inc.",https://www.ftc.gov/system/files/documents/cases/flo_health_complaint.pdf
"Flo Health, Inc.",https://www.ftc.gov/system/files/documents/cases/flo_health_order.pdf
"SkyMed International, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/c-4732_skymed_final_complaint.pdf
"SkyMed International, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/c-4732_skymed_final_order.pdf
"SkyMed International, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/skymed_-_complaint.pdf
"SkyMed International, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/skymed_-_consent_order_ftc_signed.pdf
"SkyMed International, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/skymed_-_exhibit_a_-_notice.pdf
"SkyMed International, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/skymed_aapc.pdf
"Zoom Video Communications, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923167_c-4731_zoom_final_order.pdf
"Zoom Video Communications, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923167c4731zoomletterscommenters.pdf
"Zoom Video Communications, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923167zoomacco2.pdf
"Zoom Video Communications, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923167zoomanalysis.pdf
"Zoom Video Communications, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923167zoomcomplaint.pdf
"Zoom Video Communications, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/1923167zoomcomplaint_0.pdf
"AppFolio, Inc.",https://www.ftc.gov/system/files/documents/cases/ecf_1_-_us_v_appfolio_complaint.pdf
"AppFolio, Inc.",https://www.ftc.gov/system/files/documents/cases/ecf_2_-_us_v_appfolio_stipulated_order.pdf
"Midwest Recovery Systems, LLC",https://www.ftc.gov/system/files/documents/cases/01_-_complaint.pdf
"Midwest Recovery Systems, LLC",https://www.ftc.gov/system/files/documents/cases/02_-_stipulation_for_permanent_injunction_and_monetary_judgment.pdf
"NTT Global Data Centers Americas, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/03132020ordergrantingjointmoeot597927.pdf
"NTT Global Data Centers Americas, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/1823189d09386ragingwireorder2.pdf
"NTT Global Data Centers Americas, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/191112noafiledbycomplaintcounsel596632.pdf
"NTT Global Data Centers Americas, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/d09386_alj_order_denying_ccs_mtn_for_reconsiderationpublic.pdf
"NTT Global Data Centers Americas, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/d09386_alj_order_granting_respondents_motion_for_extension_of_time_to_respond_to_discovery_requestspublic.pdf
"NTT Global Data Centers Americas, Inc., In the Matter of",https://www.ftc.gov/system/files/documents/cases/d09386_alj_order_on_cc_mtn_to_compelpublic597521.pdf
